year,location,weathercode (wmo code),temperature_2m (°C),relativehumidity_2m (%),dewpoint_2m (°C),rain (mm),surface_pressure (hPa),cloudcover (%),et0_fao_evapotranspiration (mm),vapor_pressure_deficit (kPa),windspeed_10m (km/h),winddirection_10m (°),windgusts_10m (km/h),soil_temperature_28_to_100cm (°C),soil_moisture_28_to_100cm (m³/m³),direct_radiation (W/m²),diffuse_radiation (W/m²)
2017, Sultan Kudarat,51,23.906746575342467,86.8845890410959,21.477705479452055,0.5058904109589042,940.4788698630138,71.40958904109588,0.14264269406392693,0.42303881278538813,3.455171232876712,185.7958904109589,16.78989726027397,25.38351598173516,0.4093550228310502,120.92922374429224,79.5148401826484
2018, Sultan Kudarat,1,24.514052511415525,81.64075342465753,20.977066210045663,0.35996575342465753,940.616894977169,62.86666666666667,0.15773972602739725,0.6166495433789955,3.558732876712329,193.3414383561644,16.87425799086758,25.657226027397257,0.3876627853881279,144.5788812785388,73.6986301369863
2019, Sultan Kudarat,51,24.85065068493151,78.28767123287672,20.54328767123288,0.3322260273972603,941.4639726027398,61.654908675799085,0.16130022831050228,0.744299086757991,3.5179794520547945,183.65068493150685,16.656381278538813,25.803447488584474,0.3557772831050228,148.86518264840183,72.11552511415525
2020, Sultan Kudarat,51,25.34511612021858,79.69011839708561,21.319877049180327,0.4476548269581056,941.1860200364299,66.53153460837888,0.15553734061930782,0.719900956284153,3.0621243169398906,170.51707650273224,15.97103825136612,26.29570810564663,0.3646531193078324,138.50785519125682,73.11691712204008
2021, Sultan Kudarat,51,24.662203196347033,84.09851598173516,21.669988584474886,0.45764840182648403,940.6614497716895,68.17454337899544,0.14826826484018263,0.5308401826484018,3.198162100456621,187.35707762557078,15.831415525114156,25.836552511415526,0.4033546803652968,128.94497716894978,76.19041095890411
2022, Sultan Kudarat,51,24.530433789954337,84.03915525114155,21.52648401826484,0.4921461187214612,940.3356735159817,70.90296803652969,0.14524429223744292,0.5277705479452055,3.3154680365296803,185.92876712328768,15.128892694063927,25.67961187214612,0.40421655251141553,123.18344748858448,77.95445205479452
1990, South Cotabato,1,25.812191780821916,83.3730593607306,22.478778538812787,0.15005707762557077,984.2079223744292,48.8458904109589,0.16385730593607306,0.6321552511415526,3.442591324200913,166.83584474885845,14.501004566210046,27.196986301369865,0.3082867579908676,150.43504566210046,70.68858447488584
1991, South Cotabato,1,25.845970319634706,82.46358447488585,22.321906392694064,0.11253424657534246,984.4112899543379,48.307534246575344,0.16315296803652968,0.6629178082191781,3.423527397260274,158.5533105022831,14.27747716894977,27.076849315068493,0.29463835616438355,145.3304794520548,74.07762557077625
1992, South Cotabato,1,26.03304872495446,80.39287340619308,21.9514116575592,0.1420309653916211,984.7027663934426,45.818192167577415,0.16704121129326047,0.7636714480874317,3.647176684881603,156.92793715846994,14.865357468123863,27.619501366120218,0.2802342896174863,144.32866575591984,76.25079690346084
1993, South Cotabato,1,25.36888127853881,85.75502283105023,22.601438356164383,0.17404109589041095,984.5684360730594,52.416438356164385,0.15655936073059362,0.5232522831050228,3.16824200913242,163.84965753424657,13.281404109589042,26.674189497716895,0.34385753424657534,139.52477168949773,74.51575342465753
1994, South Cotabato,1,25.300867579908676,85.68538812785388,22.520559360730594,0.17255707762557077,984.3798630136986,52.85799086757991,0.15702511415525114,0.5234337899543379,3.1147146118721465,175.31495433789954,13.693493150684931,26.639406392694067,0.3354809360730594,142.96929223744291,72.39703196347033
1995, South Cotabato,1,25.513493150684933,85.54977168949772,22.67357305936073,0.21202054794520547,984.1337328767123,55.35627853881279,0.1548219178082192,0.5390662100456621,3.2435388127853884,159.11278538812786,13.694634703196346,26.932511415525113,0.31805205479452053,136.1535388127854,73.91917808219178
1996, South Cotabato,51,25.01456056466302,88.38342440801458,22.81001821493625,0.23221766848816028,983.5593693078324,60.30851548269581,0.14828096539162114,0.4176730418943534,3.0099043715846996,177.41051912568307,12.040300546448087,26.535006830601095,0.3713044171220401,128.43044171220401,75.89663023679417
1997, South Cotabato,1,25.310262557077625,85.81301369863014,22.562899543378997,0.1391552511415525,985.1871232876712,52.5439497716895,0.157486301369863,0.5186643835616438,3.0943493150684933,167.6167808219178,13.058915525114156,26.702420091324203,0.3276433789954338,143.8095890410959,72.16267123287672
1998, South Cotabato,1,26.309954337899544,80.96198630136986,22.26541095890411,0.17842465753424658,984.7597260273972,47.62214611872146,0.16973858447488585,0.7703173515981735,3.9873059360730596,143.48801369863014,15.334360730593607,28.055022831050227,0.30753618721461184,151.28207762557076,69.1021689497717
1999, South Cotabato,2,24.822134703196348,89.21780821917808,22.78974885844749,0.2943036529680365,983.5041210045662,64.1945205479452,0.1427294520547945,0.38332420091324204,2.9158561643835617,179.8052511415525,13.029760273972602,26.371278538812785,0.3834269406392694,119.29326484018264,77.47077625570776
2000, South Cotabato,1,24.87905282331512,89.06716757741349,22.818670309653918,0.24684653916211297,983.3454462659381,61.24089253187614,0.14398907103825137,0.38916097449908926,2.946960382513661,182.81830601092895,13.23094262295082,26.359096083788707,0.38615960837887064,119.81705373406193,78.779485428051
2001, South Cotabato,1,25.058538812785386,88.31164383561644,22.841906392694064,0.21111872146118724,983.6409474885844,58.03961187214612,0.14848744292237442,0.4200810502283105,2.9078082191780825,183.18344748858448,13.272283105022831,26.519463470319636,0.37591027397260274,128.21221461187216,76.47317351598174
2002, South Cotabato,1,25.458470319634703,85.47979452054794,22.639223744292238,0.15947488584474886,984.3818378995434,50.343835616438355,0.15811415525114153,0.5334372146118721,3.097933789954338,171.32899543378994,13.5250799086758,26.777328767123286,0.3398671232876712,146.17625570776255,70.65296803652969
2003, South Cotabato,1,25.320536529680364,86.93344748858448,22.812020547945203,0.224851598173516,984.2763470319636,56.73732876712329,0.1500296803652968,0.47598858447488585,3.105570776255708,170.98972602739727,13.396575342465754,26.706792237442922,0.3599665525114155,130.98013698630137,74.65844748858447
2004, South Cotabato,1,25.49171220400729,85.90050091074681,22.773178506375228,0.16337659380692166,984.0757741347904,52.08265027322405,0.1562181238615665,0.5179701730418944,3.170412112932605,174.75113843351548,13.552959927140254,26.84896402550091,0.3318474499089253,141.41120218579235,72.21459471766849
2005, South Cotabato,1,25.691940639269404,84.35296803652967,22.568892694063926,0.1843607305936073,984.3351712328766,54.948059360730596,0.1535582191780822,0.5909589041095891,3.322294520547945,162.03892694063927,13.864840182648402,27.135867579908677,0.32354931506849316,131.29383561643834,75.10844748858447
2006, South Cotabato,1,25.32267123287671,86.89509132420092,22.816723744292236,0.1795091324200913,984.1393607305937,53.323173515981736,0.1512990867579909,0.4755799086757991,2.9972831050228312,171.65205479452055,13.473721461187216,26.598367579908675,0.35923310502283107,133.58447488584474,73.93881278538812
2007, South Cotabato,1,25.411324200913242,86.99417808219178,22.91079908675799,0.2027054794520548,983.6247945205479,55.80799086757991,0.15005593607305936,0.476587899543379,3.1065410958904107,166.4716894977169,13.762397260273973,26.746244292237442,0.36458915525114155,130.2340182648402,74.74280821917809
2008, South Cotabato,1,25.03056693989071,88.43476775956285,22.840573770491805,0.2522085610200364,983.6053392531877,59.056921675774134,0.14659722222222224,0.4140266393442623,2.9111452641165756,168.20275500910748,12.966188524590164,26.472131147540985,0.3898104508196721,125.75478142076503,76.20685336976321
2009, South Cotabato,1,25.378333333333334,87.46084474885845,22.98488584474886,0.19781963470319636,983.6012785388127,54.47671232876712,0.1504417808219178,0.45749086757990864,3.0927625570776254,184.9554794520548,13.65337899543379,26.707180365296804,0.37158995433789954,130.00365296803653,76.1115296803653
2010, South Cotabato,1,25.83590182648402,85.51940639269407,23.00656392694064,0.1594634703196347,983.9618036529681,51.78493150684932,0.1563595890410959,0.5453584474885845,3.252283105022831,150.57534246575344,13.794189497716896,27.105673515981735,0.3478667808219178,140.86324200913242,71.0966894977169
2011, South Cotabato,2,25.025730593607307,89.22591324200913,22.999155251141552,0.2711529680365297,983.316598173516,61.31678082191781,0.14089497716894978,0.385208904109589,2.9202397260273973,182.56586757990868,13.145582191780822,26.484657534246576,0.3971770547945206,114.4595890410959,79.17454337899544
2012, South Cotabato,1,25.134232695810564,88.3254781420765,22.92386156648452,0.22849499089253186,983.7114184881602,57.13422131147541,0.14571265938069217,0.41893214936247725,2.948087431693989,181.78176229508196,13.603847905282331,26.50136612021858,0.3933271857923497,125.04940801457195,75.4533242258652
2013, South Cotabato,1,25.207625570776255,88.4947488584475,23.027773972602738,0.28816210045662105,983.7961529680366,59.81997716894977,0.14339383561643837,0.41558333333333336,2.9454109589041093,181.18835616438355,13.165913242009132,26.558036529680365,0.3881812785388128,122.2791095890411,74.4208904109589
2014, South Cotabato,1,25.361107305936073,87.75479452054795,23.02829908675799,0.22952054794520546,984.0726598173516,55.77294520547945,0.1477054794520548,0.4451929223744292,3.118881278538813,187.54851598173516,13.276449771689498,26.73221461187215,0.3757456621004566,127.69577625570776,74.83219178082192
2015, South Cotabato,1,25.83159817351598,84.30091324200913,22.737819634703197,0.15776255707762557,984.9008789954337,50.405022831050225,0.15718835616438356,0.5898481735159817,3.311095890410959,168.69006849315068,14.148413242009132,27.015947488584477,0.33301369863013697,142.68778538812785,70.26586757990867
2016, South Cotabato,1,26.558538251366123,81.75193533697632,22.7635587431694,0.21547131147540985,984.4651980874318,51.478483606557376,0.161547131147541,0.7360428051001822,3.588661202185792,159.86964936247722,14.7121470856102,27.921163479052822,0.31861520947176686,138.35940346083788,72.49146174863388
2017, South Cotabato,1,25.37216894977169,88.97819634703197,23.294988584474886,0.2815525114155251,983.9547945205479,59.35445205479452,0.14158675799086756,0.3999029680365297,2.9657191780821917,183.4599315068493,13.197168949771688,26.820730593607305,0.3908708904109589,115.85525114155251,77.9533105022831
2018, South Cotabato,1,26.12189497716895,83.52168949771689,22.876609589041095,0.1354908675799087,983.8878538812785,50.028196347031965,0.15923401826484018,0.6259600456621004,3.3609817351598172,180.93550228310502,14.138961187214612,27.10904109589041,0.348497602739726,142.01198630136986,71.96792237442922
2019, South Cotabato,1,26.722819634703196,78.56004566210045,22.296130136986303,0.11144977168949771,984.689497716895,47.64657534246575,0.1654851598173516,0.8465068493150685,3.7824999999999998,169.08344748858448,15.263070776255708,27.542420091324203,0.27867397260273974,144.30559360730592,70.91221461187214
2020, South Cotabato,1,26.515767304189435,82.26081511839709,22.863080601092896,0.1970059198542805,984.3616234061931,51.49897540983606,0.15893556466302367,0.7110314207650273,3.6132285974499085,151.04781420765028,14.638479052823314,27.73726092896175,0.3161139571948998,136.11577868852459,71.29861111111111
2021, South Cotabato,1,25.623938356164384,87.93481735159817,23.326792237442923,0.2395433789954338,983.957591324201,55.56997716894977,0.14666552511415526,0.444587899543379,2.9584246575342465,177.4150684931507,12.69255707762557,26.98043378995434,0.37686404109589045,124.425,75.46609589041095
2022, South Cotabato,1,25.472602739726028,88.25844748858448,23.251552511415525,0.2746004566210046,983.6503196347032,57.23858447488585,0.14337671232876711,0.42690753424657535,3.020159817351598,182.86518264840183,11.899429223744292,26.803504566210048,0.3758275114155251,119.45045662100456,76.37716894977169
1990, Agusan del Norte,1,26.627385844748858,79.11712328767123,22.49966894977169,0.17253424657534247,1009.5372260273972,49.45342465753425,0.16258447488584474,0.7879509132420092,5.987602739726028,210.42990867579908,16.55222602739726,27.2049200913242,0.3805884703196347,146.59908675799088,68.38527397260275
1991, Agusan del Norte,1,26.562408675799087,78.69885844748859,22.36472602739726,0.16082191780821917,1009.7947831050229,49.01004566210046,0.16444634703196345,0.7972397260273972,5.702180365296804,210.59406392694063,16.183949771689498,27.043664383561644,0.38246278538812783,145.97294520547945,71.10958904109589
1992, Agusan del Norte,1,26.895537340619306,75.36851092896175,21.849089253187614,0.1266393442622951,1010.110655737705,43.345173041894355,0.17359972677595628,0.9568340163934426,6.107741347905282,203.66951275045537,16.79962431693989,28.18212659380692,0.3138929872495446,152.7867714025501,70.7341757741348
1993, Agusan del Norte,1,26.3838698630137,80.3115296803653,22.551141552511414,0.2055365296803653,1009.9159018264841,50.367009132420094,0.15908219178082192,0.7291769406392694,5.64439497716895,211.81061643835616,16.010490867579907,26.872363013698628,0.3948181506849315,143.61586757990867,69.35011415525115
1994, Agusan del Norte,1,26.447077625570774,80.08116438356164,22.55519406392694,0.1978310502283105,1009.5934132420092,51.793036529680364,0.15978196347031964,0.7407568493150685,5.995479452054795,221.700799086758,16.944771689497717,26.903847031963473,0.40097191780821917,142.9964611872146,68.975
1995, Agusan del Norte,1,26.365799086757992,80.88287671232877,22.64607305936073,0.25273972602739725,1009.545102739726,54.42157534246575,0.15580251141552512,0.7084063926940639,5.285981735159817,200.19680365296804,15.834531963470319,26.967534246575344,0.40365662100456623,141.0365296803653,68.18470319634703
1996, Agusan del Norte,51,26.033105646630236,83.44512750455374,22.8852572859745,0.3332194899817851,1008.8481329690346,58.37636612021858,0.14854394353369763,0.5997597905282331,5.679713114754098,198.2665072859745,15.163410746812385,26.52341757741348,0.4375314207650273,132.36281876138435,69.35724043715847
1997, Agusan del Norte,1,26.27260273972603,80.60353881278539,22.500867579908675,0.18634703196347033,1010.5861073059361,49.89566210045662,0.15942465753424656,0.7177568493150686,5.62527397260274,225.48744292237444,15.774805936073058,26.770319634703196,0.3772649543378995,148.56381278538814,65.62020547945205
1998, Agusan del Norte,1,27.173915525114154,76.52534246575343,22.378664383561645,0.184486301369863,1010.2163242009133,46.329337899543376,0.17279794520547945,0.9266221461187215,5.550570776255708,178.94075342465754,16.971027397260276,28.247500000000002,0.34337180365296804,158.03253424657535,65.34474885844749
1999, Agusan del Norte,1,25.89455479452055,84.30342465753425,22.938915525114155,0.32844748858447487,1008.7126826484018,59.1945205479452,0.14528082191780822,0.5599497716894977,5.512808219178082,205.9931506849315,16.346586757990867,26.458242009132423,0.4599058219178082,127.56027397260274,71.43892694063926
